Immoweb ID,Property type,property sub-type,Price,Post code,Building condition,Kitchen type,Bedrooms,Furnished,Terrace surface,Tenement building,Number of frontages,Swimming pool,How many fireplaces?,Garden,Terrace,Surface of the plot
9218761,HOUSE,VILLA,595000,3150,As new,1.0,4,,,,4,,,1.0,,675
9574411,HOUSE,VILLA,656000,3070,As new,1.0,3,,,,3,,,1.0,,366
9498751,HOUSE,VILLA,656000,3078,As new,1.0,3,,,,3,,,1.0,,366
9574402,HOUSE,VILLA,723500,3070,As new,,4,,,,4,,,,,540
9720534,HOUSE,VILLA,799000,1730,,1.0,5,,,0.0,,0.0,,,,1380
9720533,HOUSE,VILLA,799000,1785,,1.0,5,,,0.0,,0.0,,,,1380
9465591,HOUSE,VILLA,1875000,8380,,,4,,,0.0,,1.0,,1.0,1.0,31150
8578388,HOUSE,VILLA,385000,5310,,,,,,0.0,,,,,,
8963240,HOUSE,VILLA,479800,4600,,,,,,0.0,,,,,,
9723354,HOUSE,VILLA,2150000,8200,As new,,5,,,0.0,,0.0,1,1.0,,3765
9690073,HOUSE,VILLA,325000,1430,As new,1.0,4,0.0,30,0.0,4,0.0,,,,874
9568748,HOUSE,VILLA,195000,7070,,,3,,,0.0,4,,,,,
9701053,HOUSE,VILLA,335000,2547,,,2,,,0.0,4,,,,,397
8435518,HOUSE,VILLA,445000,1325,To be done up,,3,0.0,,0.0,4,1.0,,,1.0,2126
9687635,HOUSE,VILLA,449000,6060,,1.0,6,0.0,50,0.0,4,,,,,1113
9685176,HOUSE,VILLA,545000,1457,,1.0,4,0.0,20,0.0,4,,,,,3230
9584127,HOUSE,VILLA,549000,8552,Good,1.0,5,0.0,,0.0,4,0.0,,,1.0,4714
9518280,HOUSE,VILLA,550000,1300,To be done up,1.0,4,,,0.0,4,0.0,,,1.0,864
9686729,HOUSE,VILLA,550000,9100,,,4,0.0,,0.0,4,,,,1.0,958
9478361,HOUSE,VILLA,588000,5190,,1.0,4,0.0,50,0.0,4,1.0,,,,12530
9675422,HOUSE,VILLA,795000,2390,Good,,3,,,0.0,4,1.0,,,1.0,1500
9478035,HOUSE,VILLA,900000,1300,Good,1.0,6,0.0,50,0.0,4,1.0,,,,6614
9521368,HOUSE,VILLA,1250000,1380,Just renovated,1.0,5,0.0,,0.0,4,0.0,,,1.0,2234
9142019,HOUSE,VILLA,2260000,1090,As new,1.0,6,0.0,28,0.0,4,1.0,1,,,1952
9482167,HOUSE,VILLA,2499000,9500,As new,1.0,6,0.0,,0.0,,,,,,50000
9459678,HOUSE,VILLA,None,8300,,,,,,,,,,,,
9705760,HOUSE,VILLA,425000,9402,As new,,4,,37,0.0,,,,,,
9624225,HOUSE,VILLA,419000,1332,To renovate,1.0,2,0.0,15,0.0,4,,,,,874
9673251,HOUSE,VILLA,140000,3631,To renovate,1.0,5,,,0.0,4,,,,,608
9646604,HOUSE,VILLA,300000,3293,,1.0,4,,,0.0,4,,,,,1347
9607360,HOUSE,VILLA,400000,3270,,1.0,4,,,0.0,,,,1.0,1.0,
9421400,HOUSE,VILLA,400000,7050,Good,1.0,4,0.0,50,0.0,3,0.0,,,,
9645028,HOUSE,VILLA,425000,8790,,1.0,3,0.0,,0.0,4,,1,,,673
9663784,HOUSE,VILLA,465000,9520,,,5,0.0,,0.0,,,,,,330
9444647,HOUSE,VILLA,520000,5190,Good,1.0,4,,40,0.0,4,1.0,,,,800
9012523,HOUSE,VILLA,615000,8210,Just renovated,,5,,,0.0,,0.0,1,1.0,,806
9584590,HOUSE,VILLA,1065000,9830,,,5,0.0,,0.0,,1.0,,1.0,,990
9693176,HOUSE,VILLA,1085000,8300,As new,,4,0.0,,0.0,,,,1.0,1.0,609
9687416,HOUSE,VILLA,1625000,2610,As new,1.0,4,,,,4,,,,,691
9637008,HOUSE,VILLA,640000,1602,,,4,0.0,,0.0,4,,,,,500
9726887,HOUSE,VILLA,414647,9690,,,5,0.0,,0.0,4,0.0,,1.0,1.0,828
9532974,HOUSE,VILLA,250000,5001,Good,1.0,3,0.0,,0.0,4,,,,,367
9407302,HOUSE,VILLA,270000,8600,,,4,,,,4,,,,,731
9703567,HOUSE,VILLA,339000,6200,,1.0,3,0.0,,0.0,4,,,,,610
9602800,HOUSE,VILLA,379000,8790,,1.0,3,0.0,,0.0,,,,,,660
9657445,HOUSE,VILLA,495000,8310,,,3,,,0.0,,,,,1.0,580
9649859,HOUSE,VILLA,790000,1755,,,7,,,0.0,,0.0,1,,1.0,11020
9381036,HOUSE,VILLA,850000,7800,,1.0,3,0.0,,0.0,4,,,,,12500
9332992,HOUSE,VILLA,1600000,8500,As new,1.0,3,0.0,,0.0,4,1.0,,,1.0,3500
9684253,HOUSE,VILLA,2800000,9690,,,14,1.0,,0.0,,1.0,,1.0,,1450
9549275,HOUSE,VILLA,3150000,1180,As new,,4,,,0.0,4,,1,,1.0,1100
9145021,HOUSE,VILLA,3900000,2650,As new,,6,1.0,,0.0,4,1.0,1,,,8008
9700918,HOUSE,VILLA,722000,8340,As new,1.0,4,,,0.0,4,,,,1.0,2791
9624502,HOUSE,VILLA,419000,1310,To renovate,1.0,2,0.0,15,0.0,4,,,,,874
9524854,HOUSE,VILLA,149999,6593,Good,1.0,3,,15,0.0,4,,,,,1200
9688693,HOUSE,VILLA,210000,7800,,1.0,4,,,0.0,4,1.0,,,1.0,1340
9555407,HOUSE,VILLA,245000,6044,As new,1.0,2,0.0,54,0.0,4,,,,,582
9700933,HOUSE,VILLA,250000,2980,,,3,,,0.0,4,,,,,1842
9697629,HOUSE,VILLA,260000,5660,,,3,0.0,19,0.0,3,,,,,1170
9697628,HOUSE,VILLA,260000,5660,,,3,0.0,19,0.0,3,,,,,1170
9548181,HOUSE,VILLA,340000,7050,,1.0,3,,,0.0,4,,,,1.0,
9679805,HOUSE,VILLA,680000,1300,As new,1.0,5,0.0,1,0.0,4,0.0,1,,,900
9511111,HOUSE,VILLA,1395000,2840,,,6,0.0,,0.0,,,,1.0,1.0,800
9537040,HOUSE,VILLA,1475000,1380,,1.0,7,0.0,,0.0,4,1.0,,,1.0,3480
9071323,HOUSE,VILLA,1775000,8300,As new,1.0,8,0.0,,0.0,4,,,,,350
8797126,HOUSE,VILLA,1825000,8210,,,10,,,0.0,,,,,,8135
9641956,HOUSE,VILLA,595000,3150,As new,1.0,4,,,,4,,,1.0,,675
9628938,HOUSE,VILLA,497800,8670,To be done up,,4,,,0.0,,0.0,,1.0,1.0,637
9668432,HOUSE,VILLA,499000,8670,As new,,3,,,0.0,,0.0,1,,1.0,615
9517452,HOUSE,VILLA,550000,6820,,1.0,6,0.0,,0.0,4,,,,,1232
9508721,HOUSE,VILLA,565000,8810,As new,,6,,,0.0,,0.0,,1.0,1.0,714
9696169,HOUSE,VILLA,750000,8610,,,5,,,0.0,,1.0,2,1.0,,9316
9696168,HOUSE,VILLA,750000,8830,,,5,,,0.0,,1.0,2,1.0,,9316
9591222,HOUSE,VILLA,900000,1300,Good,,5,0.0,,0.0,4,1.0,,,1.0,5049
9052674,HOUSE,VILLA,1295000,8790,,1.0,4,,,0.0,,,1,1.0,,2250
9273852,HOUSE,VILLA,1775000,8300,,,8,,,0.0,,,,,1.0,
9730178,HOUSE,VILLA,589000,2960,,1.0,4,0.0,,0.0,,,,1.0,,1215
9529502,HOUSE,VILLA,437692,9400,As new,,3,,,0.0,4,,,,1.0,843
9529503,HOUSE,VILLA,461272,9400,As new,,3,,,0.0,4,,,,1.0,859
9726323,HOUSE,VILLA,588000,3070,As new,1.0,3,,,,3,,,1.0,,5
9651839,HOUSE,VILLA,890000,1380,Good,1.0,4,0.0,,0.0,4,,1,,1.0,2200
9176652,HOUSE,VILLA,1775000,8300,,,8,,,0.0,,,,,,350
9397590,HOUSE,VILLA,1995000,1180,As new,1.0,4,0.0,,0.0,4,1.0,1,,1.0,1080
9348014,HOUSE,VILLA,2500000,1310,,1.0,8,0.0,,0.0,4,1.0,,,1.0,3089
9701087,HOUSE,VILLA,2600000,1380,,1.0,8,0.0,,0.0,4,1.0,,,1.0,12900
9641978,HOUSE,VILLA,559000,3000,As new,1.0,4,,,,3,,,1.0,,352
9642169,HOUSE,VILLA,None,3000,,,,,,,,,,,,
9677201,HOUSE,VILLA,290000,5190,,1.0,3,,,0.0,4,,,,1.0,2011
9503201,HOUSE,VILLA,299000,6230,Good,1.0,4,0.0,,0.0,4,,,,,1010
9575478,HOUSE,VILLA,300000,4357,As new,1.0,4,0.0,50,1.0,4,,,,,400
9645860,HOUSE,VILLA,450000,3090,,,5,,,0.0,,,,,,1213
9603957,HOUSE,VILLA,738000,9600,As new,1.0,4,,,0.0,4,,,,1.0,
9671232,HOUSE,VILLA,1500000,8630,,,4,,,0.0,,0.0,,,,6620
9313340,HOUSE,VILLA,1775000,8300,,1.0,8,,,0.0,3,,,,,350
9616515,HOUSE,VILLA,260000,9831,,1.0,4,,,0.0,,,,,1.0,643
9575913,HOUSE,VILLA,395000,5020,,1.0,4,0.0,10,0.0,4,,,,,2290
9562646,HOUSE,VILLA,1290000,7540,,1.0,5,,,0.0,4,1.0,,,1.0,7842
9416809,HOUSE,VILLA,3500000,8300,As new,,3,,,0.0,4,,,,,1446
7734219,HOUSE,VILLA,3900000,1180,Good,,6,,,0.0,4,,1,,1.0,8123
9707398,HOUSE,VILLA,464000,9050,,1.0,3,0.0,,0.0,,,,1.0,,264
9707518,HOUSE,VILLA,999000,6280,Good,,5,,,0.0,4,1.0,,,1.0,3169
9712026,HOUSE,VILLA,500000,9051,,,3,,,0.0,,,,,1.0,1128
9726999,HOUSE,VILLA,400000,1640,,,5,,,0.0,,,,,,
9659629,HOUSE,VILLA,209900,6043,To be done up,1.0,2,0.0,8,0.0,4,,,,,
9700557,HOUSE,VILLA,369000,6120,Good,1.0,4,1.0,,0.0,4,,,,1.0,
9598803,HOUSE,VILLA,770000,7830,,,5,0.0,,0.0,4,,,,1.0,1800
9707400,HOUSE,VILLA,None,9000,,,,,,,,,,,,
9706415,HOUSE,VILLA,595000,8670,,,6,,50,,3,,,,,450
9716822,HOUSE,VILLA,595000,2590,Good,1.0,4,0.0,,0.0,4,0.0,,1.0,,3662
9727763,HOUSE,VILLA,295000,7100,Just renovated,,3,0.0,1,0.0,4,0.0,1,,,
9658720,HOUSE,VILLA,246200,9260,,,3,,,0.0,,,,,1.0,1339
9522537,HOUSE,VILLA,325000,8610,,,3,,,,4,,,,,1256
9681953,HOUSE,VILLA,398000,8490,Good,1.0,3,0.0,,0.0,3,,,1.0,,479
9691621,HOUSE,VILLA,595000,9300,,,4,,,0.0,,,,1.0,,2358
9508953,HOUSE,VILLA,679000,8587,,,4,,,0.0,,0.0,,,,888
9666491,HOUSE,VILLA,850000,8660,,,6,,,0.0,,,,1.0,1.0,520
9506438,HOUSE,VILLA,342400,4620,,,3,0.0,,0.0,4,,,,,1316
9641205,HOUSE,VILLA,473959,3460,As new,,3,0.0,,0.0,4,,,,,616
9283510,HOUSE,VILLA,243900,4620,,,,,,0.0,,,,,,
9385480,HOUSE,VILLA,341500,7060,,,,,,0.0,,,,,,
9175314,HOUSE,VILLA,345000,8210,,,,,,0.0,,,,,,
9461540,HOUSE,VILLA,219900,6040,,,2,0.0,15,0.0,4,,,,,920
9541697,HOUSE,VILLA,1050000,1380,,1.0,4,0.0,,0.0,4,1.0,,,1.0,1999
9718769,HOUSE,VILLA,560000,8670,,,4,,,0.0,,0.0,,1.0,1.0,340
9508285,HOUSE,VILLA,1085000,1340,As new,1.0,4,0.0,40,0.0,4,0.0,,,,1388
9724386,HOUSE,VILLA,500000,3191,,,5,,,0.0,4,,,,1.0,2656
9623151,HOUSE,VILLA,375000,8660,,,2,,,,4,,,,,580
9493727,HOUSE,VILLA,990000,1600,,,4,0.0,,0.0,4,0.0,,,1.0,
9476734,HOUSE,VILLA,1695000,2970,,1.0,3,,,0.0,4,1.0,,,1.0,2000
9583795,HOUSE,VILLA,561947,3070,As new,,3,,,0.0,3,,,,,586
9666663,HOUSE,VILLA,565601,3070,As new,,3,,,0.0,3,,,,,594
9716961,HOUSE,VILLA,269000,8800,,,4,,,0.0,,,,1.0,,265
9716959,HOUSE,VILLA,275000,8800,,,4,,,0.0,,,,1.0,,291
9679488,HOUSE,VILLA,985000,8300,,,2,0.0,,0.0,4,,,,1.0,387
9712809,HOUSE,VILLA,800000,8600,,,5,,,0.0,,,,,,8000
9581062,HOUSE,VILLA,199000,5640,To be done up,1.0,4,0.0,,0.0,4,,,,,
9682799,HOUSE,VILLA,250000,7181,,,3,,,0.0,4,,,,,
9302619,HOUSE,VILLA,269000,5640,,,6,0.0,,1.0,4,,,,,5200
9637884,HOUSE,VILLA,3200000,8790,,,4,,,0.0,,1.0,,1.0,1.0,38289
9719816,HOUSE,VILLA,432500,3201,,,4,,,,4,,,,,667
9719834,HOUSE,VILLA,442500,3201,,,3,,,,4,,,,,775
9576410,HOUSE,VILLA,575000,8670,,1.0,5,,,,4,,,,,510
9221794,HOUSE,VILLA,1650000,8340,,,2,,,0.0,,1.0,,,,
9721929,HOUSE,VILLA,385000,9310,,,2,,,0.0,4,,,,1.0,1990
8247275,HOUSE,VILLA,125000,5600,As new,,4,,,0.0,3,,,,1.0,309
9666379,HOUSE,VILLA,575000,8310,As new,,3,0.0,,0.0,4,,,,,630
9706424,HOUSE,VILLA,395000,8670,As new,1.0,3,,15,,3,,,1.0,,321
9661376,HOUSE,VILLA,269000,8800,,,4,,,0.0,,,,1.0,,265
9661379,HOUSE,VILLA,275000,8800,,,4,,,0.0,,,,1.0,,291
9349146,HOUSE,VILLA,450000,7830,,,4,0.0,,0.0,,,,,,
9630505,HOUSE,VILLA,649000,8720,,,6,0.0,,0.0,,,,,,
9449823,HOUSE,VILLA,430600,8480,,,3,0.0,,0.0,4,,,1.0,,711
9420355,HOUSE,VILLA,505000,8750,,,,,,0.0,4,,,,,1112
9682813,HOUSE,VILLA,160000,7332,,,2,0.0,,0.0,3,,,,1.0,360
9682812,HOUSE,VILLA,160000,7332,,,2,0.0,,0.0,2,,,,1.0,360
9676260,HOUSE,VILLA,200000,4837,,,4,,,0.0,,,,,1.0,
9581294,HOUSE,VILLA,405000,9400,Good,,3,0.0,,0.0,4,,,,,
9476857,HOUSE,VILLA,599000,2970,As new,,3,0.0,,0.0,3,,,,1.0,
9683999,HOUSE,VILLA,1065000,9830,As new,,3,,,0.0,4,,,,,990
9672991,HOUSE,VILLA,657815,3110,As new,,4,0.0,,0.0,4,,,,,802
9691002,HOUSE,VILLA,230000,9130,,,6,,,0.0,4,,,,,522
9501301,HOUSE,VILLA,495000,7100,,1.0,4,,,0.0,4,1.0,,,1.0,
9730172,HOUSE,VILLA,1100000,9800,,,4,,,0.0,,0.0,1,,1.0,1627
9230383,HOUSE,VILLA,340000,8820,,,3,0.0,,0.0,,0.0,,1.0,,487
9638569,HOUSE,VILLA,420000,1301,,,4,,,0.0,,,,,,
9599019,HOUSE,VILLA,585000,8340,,,4,,,0.0,,,,1.0,,6251
9474673,HOUSE,VILLA,3985000,8300,As new,,4,,,0.0,4,,,,1.0,1162
9269138,HOUSE,VILLA,331000,4317,,,,,,0.0,,,,,,
9547984,HOUSE,VILLA,3590000,8300,As new,,4,,,0.0,4,,,,1.0,1084
9706900,HOUSE,VILLA,231800,6440,,,,,,0.0,,,,,,
9705772,HOUSE,VILLA,281520,5350,,,,,,0.0,,,,,,
9720256,HOUSE,VILLA,420000,3290,To renovate,,4,0.0,30,0.0,4,,1,,,11780
9623323,HOUSE,VILLA,400000,4537,As new,1.0,5,0.0,45,0.0,4,0.0,,,,2075
9012117,HOUSE,VILLA,408500,3803,,,,,,0.0,,,,,,
9496274,HOUSE,VILLA,440000,4250,Good,1.0,4,0.0,30,0.0,4,,,,,2417
9540832,HOUSE,VILLA,569000,1730,As new,1.0,4,0.0,82,0.0,4,1.0,,,,2034
9520418,HOUSE,VILLA,589000,1730,As new,1.0,3,0.0,,0.0,4,0.0,,,1.0,605
9710246,HOUSE,VILLA,699000,2440,To be done up,1.0,4,0.0,,0.0,4,,,,,13831
9725833,HOUSE,VILLA,None,1480,,,,,,,,,,,,
9658199,HOUSE,VILLA,550000,4900,As new,1.0,3,0.0,14,0.0,4,,1,,,1432
9686785,HOUSE,VILLA,599000,8511,Good,1.0,6,0.0,50,0.0,4,,,,,2000
9714464,HOUSE,VILLA,725000,2900,,1.0,3,0.0,,0.0,4,,,,1.0,610
9728332,HOUSE,VILLA,499000,2160,Good,1.0,3,0.0,,0.0,4,,,1.0,,1181
9698061,HOUSE,VILLA,535000,8670,Good,1.0,4,0.0,30,0.0,4,1.0,1,,,500
9710258,HOUSE,VILLA,350000,4684,As new,1.0,3,0.0,46,0.0,4,,,,,783
9717812,HOUSE,VILLA,549900,2390,Good,1.0,3,0.0,,0.0,4,,,,,2597
9624291,HOUSE,VILLA,475000,2180,To renovate,,3,0.0,16,0.0,4,,,,,528
9587279,HOUSE,VILLA,375000,4682,,1.0,4,0.0,15,0.0,4,,,,,456
9715932,HOUSE,VILLA,505000,3271,Good,1.0,5,0.0,,0.0,4,,1,1.0,1.0,1856
9542382,HOUSE,VILLA,335000,7130,Good,1.0,4,0.0,68,0.0,4,0.0,,,,993
9561435,HOUSE,VILLA,699000,8370,To be done up,1.0,6,0.0,25,0.0,4,,,,,1280
9626232,HOUSE,VILLA,1155000,2900,,1.0,5,0.0,40,0.0,4,1.0,,,,2136
9633755,HOUSE,VILLA,1250000,1630,To renovate,1.0,5,0.0,,0.0,4,0.0,,,,4953
9709883,HOUSE,VILLA,375000,2260,Good,1.0,4,0.0,,0.0,4,,1,1.0,1.0,825
9713537,HOUSE,VILLA,770000,1970,As new,,4,0.0,12,0.0,4,0.0,,,,907
9717598,HOUSE,VILLA,425000,3580,Good,1.0,5,0.0,,0.0,4,,,,,2450
9669332,HOUSE,VILLA,290000,9570,Good,1.0,2,0.0,,0.0,4,,,,,1042
9703467,HOUSE,VILLA,325000,9500,To be done up,1.0,4,0.0,26,0.0,4,,,1.0,,1536
9703463,HOUSE,VILLA,325000,9570,To be done up,1.0,4,0.0,26,0.0,4,,,1.0,,1536
9705340,HOUSE,VILLA,395000,9500,To be done up,1.0,6,0.0,,0.0,4,,,,,689
9619988,HOUSE,VILLA,412000,1500,As new,1.0,3,0.0,33,0.0,4,0.0,1,,,550
9703806,HOUSE,VILLA,529000,8630,As new,1.0,4,0.0,,0.0,4,,,,1.0,850
9497677,HOUSE,VILLA,575000,4671,Good,,3,,44,0.0,4,,,,,2335
9689690,HOUSE,VILLA,585000,9500,Good,1.0,4,0.0,,0.0,4,,,1.0,,5000
9701813,HOUSE,VILLA,765000,1780,,1.0,5,0.0,20,0.0,4,,1,1.0,,760
9654599,HOUSE,VILLA,820000,1150,Good,1.0,3,0.0,20,0.0,4,,1,,,530
9703735,HOUSE,VILLA,1100000,1970,As new,,5,0.0,20,0.0,4,,,,,435
9710250,HOUSE,VILLA,549000,2930,To renovate,1.0,4,0.0,,0.0,4,,,,1.0,785
9703248,HOUSE,VILLA,649500,2630,Good,1.0,3,0.0,,0.0,,,,,1.0,1219
9640825,HOUSE,VILLA,735000,9667,Good,1.0,6,0.0,40,0.0,4,,,,,4863
9718100,HOUSE,VILLA,439000,3900,As new,,6,0.0,,0.0,3,,,,,1057
9717825,HOUSE,VILLA,464000,2490,As new,1.0,4,0.0,70,0.0,4,,,1.0,,1493
9687686,HOUSE,VILLA,335000,7380,Good,,4,0.0,,0.0,4,,,,,1200
9317489,HOUSE,VILLA,579000,2500,To be done up,1.0,3,0.0,,0.0,4,,1,1.0,1.0,2995
9638822,HOUSE,VILLA,635000,9150,,,4,0.0,,0.0,4,,1,1.0,1.0,1257
9625462,HOUSE,VILLA,1780000,2610,Good,1.0,6,0.0,,0.0,4,,,1.0,,1171
9170426,HOUSE,VILLA,2800000,2020,To renovate,1.0,7,0.0,,0.0,4,,,1.0,,2800
9726560,HOUSE,VILLA,395000,8820,As new,1.0,3,0.0,36,0.0,4,,,,,577
9724174,HOUSE,VILLA,295000,4130,To be done up,1.0,4,0.0,20,0.0,4,,,,,1710
9057725,HOUSE,VILLA,249999,6150,Good,1.0,3,0.0,25,0.0,4,0.0,,,,720
9697041,HOUSE,VILLA,350000,1301,To be done up,1.0,4,0.0,50,0.0,4,,1,,,1058
9688757,HOUSE,VILLA,575000,1745,Just renovated,1.0,4,0.0,20,0.0,4,,,,,1456
9644444,HOUSE,VILLA,595000,2890,Good,1.0,3,0.0,,0.0,4,,,,,1000
9607936,HOUSE,VILLA,795000,1495,As new,1.0,6,0.0,40,0.0,4,0.0,,,,1632
9712180,HOUSE,VILLA,1100000,8434,As new,1.0,4,0.0,,0.0,4,0.0,1,,,1300
9725612,HOUSE,VILLA,750000,1703,,1.0,5,0.0,56,0.0,4,,1,,,2500
9709314,HOUSE,VILLA,825000,9255,Good,1.0,5,0.0,50,0.0,4,,1,,,2184
9719072,HOUSE,VILLA,674500,1982,Good,1.0,4,0.0,26,0.0,4,0.0,,,,1295
9694076,HOUSE,VILLA,345000,9968,Good,1.0,3,0.0,18,0.0,4,,,,,2054
9624156,HOUSE,VILLA,449000,2550,To renovate,1.0,3,0.0,,0.0,4,,,,,606
9719042,HOUSE,VILLA,449000,3271,Good,1.0,3,0.0,,0.0,,,,1.0,1.0,2447
9582100,HOUSE,VILLA,199999,6150,To be done up,1.0,3,0.0,14,0.0,4,0.0,,,,848
9477214,HOUSE,VILLA,459000,1650,Good,1.0,3,,18,0.0,4,,,,,834
9388546,HOUSE,VILLA,459000,1653,Good,1.0,3,,18,0.0,4,,,,,834
9592974,HOUSE,VILLA,530000,9991,,1.0,3,0.0,,0.0,4,,,,1.0,991
9179625,HOUSE,VILLA,639000,3650,Good,1.0,5,0.0,,0.0,4,1.0,,,1.0,
9598596,HOUSE,VILLA,785000,2930,To renovate,1.0,4,0.0,,0.0,4,,,1.0,1.0,2465
9497463,HOUSE,VILLA,895000,1785,To be done up,1.0,8,0.0,,0.0,3,,,,1.0,3800
9050912,HOUSE,VILLA,1775000,8301,Good,,8,0.0,,0.0,3,,,1.0,1.0,350
9678176,HOUSE,VILLA,2150000,2970,Good,1.0,4,0.0,,0.0,4,,,1.0,1.0,4973
9567418,HOUSE,VILLA,720000,3090,Good,1.0,4,,,0.0,4,,,,1.0,1000
9711867,HOUSE,VILLA,485000,3120,Good,1.0,3,0.0,,0.0,4,,,1.0,,1712
9710427,HOUSE,VILLA,625000,1701,As new,1.0,3,,20,0.0,4,,,,,833
9671063,HOUSE,VILLA,439000,4845,Good,,3,0.0,18,0.0,4,,,1.0,,
9691935,HOUSE,VILLA,550000,1970,Good,,2,0.0,100,0.0,4,,,,,654
9687366,HOUSE,VILLA,945000,1780,Good,1.0,3,0.0,,0.0,4,,1,1.0,1.0,1223
9644630,HOUSE,VILLA,329500,8680,Good,1.0,3,0.0,,0.0,,,,1.0,1.0,484
9719640,HOUSE,VILLA,495000,1457,As new,1.0,4,0.0,30,0.0,4,0.0,1,,,890
9670017,HOUSE,VILLA,379000,3460,Good,1.0,4,,25,0.0,4,,,,,1193
9687902,HOUSE,VILLA,450000,3620,As new,1.0,3,0.0,25,0.0,4,0.0,,,,515
9694028,HOUSE,VILLA,489000,3891,As new,1.0,3,0.0,40,0.0,4,0.0,,,,892
9596980,HOUSE,VILLA,555000,1440,As new,1.0,5,0.0,45,0.0,4,0.0,1,,,1153
9617723,HOUSE,VILLA,575000,2340,To renovate,1.0,4,0.0,56,0.0,4,0.0,1,1.0,,2809
9402797,HOUSE,VILLA,575000,2360,Good,1.0,4,0.0,45,0.0,4,1.0,1,1.0,,2079
9641536,HOUSE,VILLA,645000,2350,Good,1.0,5,0.0,15,0.0,4,,,,,1364
9693164,HOUSE,VILLA,669000,9400,As new,1.0,4,0.0,21,0.0,4,0.0,1,1.0,,915
9579606,HOUSE,VILLA,685000,3090,As new,1.0,4,,,0.0,4,,,,1.0,700
9612857,HOUSE,VILLA,749000,9500,As new,1.0,3,0.0,80,0.0,4,1.0,,,,13342
9531829,HOUSE,VILLA,795000,4710,Just renovated,1.0,3,,30,0.0,4,0.0,,,,1609
9624538,HOUSE,VILLA,975000,1332,Just renovated,1.0,3,0.0,40,,4,,1,1.0,,1506
9624506,HOUSE,VILLA,975000,3090,Just renovated,1.0,3,0.0,40,0.0,4,,1,1.0,,1506
9686361,HOUSE,VILLA,1295000,1150,As new,1.0,4,0.0,25,0.0,4,0.0,,,,769
9725862,HOUSE,VILLA,595000,2430,As new,1.0,3,0.0,,0.0,4,1.0,,1.0,,1360
9709951,HOUSE,VILLA,390000,4550,Just renovated,1.0,4,,,0.0,4,,,1.0,1.0,1144
9546106,HOUSE,VILLA,490000,1330,Good,1.0,5,,76,0.0,4,,,,,568
9727465,HOUSE,VILLA,595000,1910,As new,1.0,3,,,,4,,1,,,652
9561759,HOUSE,VILLA,385000,6890,As new,1.0,4,0.0,25,0.0,,,,,,800
9531802,HOUSE,VILLA,395000,3071,Good,1.0,2,0.0,,0.0,,,,1.0,1.0,824
9525862,HOUSE,VILLA,599000,3190,As new,1.0,3,0.0,,0.0,,,,1.0,1.0,1337
9523154,HOUSE,VILLA,599000,3191,As new,1.0,3,0.0,,0.0,,,,1.0,1.0,1337
9521432,HOUSE,VILLA,665000,2650,To be done up,,4,0.0,,0.0,,,1,1.0,,615
9099701,HOUSE,VILLA,750000,4800,,1.0,5,,50,0.0,4,,,,,2330
9706364,HOUSE,VILLA,568000,3380,As new,1.0,4,0.0,65,0.0,4,0.0,1,,,1000
9717089,HOUSE,VILLA,449000,3980,Good,1.0,4,0.0,25,0.0,4,,,,,4519
9546159,HOUSE,VILLA,265000,7022,Good,1.0,5,0.0,,0.0,4,0.0,,,1.0,1082
9510436,HOUSE,VILLA,385000,8610,Good,1.0,4,0.0,,0.0,4,,,,,
9597506,HOUSE,VILLA,389000,3300,Good,1.0,2,0.0,,0.0,4,0.0,,,1.0,679
9705128,HOUSE,VILLA,400000,1320,Good,1.0,4,0.0,25,0.0,4,,,,,1252
9570264,HOUSE,VILLA,459000,9120,To be done up,1.0,2,0.0,,,4,,,,,1188
9654533,HOUSE,VILLA,470000,9400,To renovate,1.0,4,0.0,,0.0,4,,,,,2249
9654583,HOUSE,VILLA,470000,9402,To renovate,1.0,4,0.0,,0.0,4,,,,,2249
9687572,HOUSE,VILLA,585000,9041,Good,1.0,5,0.0,10,0.0,4,0.0,,,,870
9662130,HOUSE,VILLA,595000,1730,As new,1.0,3,0.0,,0.0,4,0.0,,,,454
9667231,HOUSE,VILLA,597000,3201,As new,1.0,4,,,0.0,4,,,,1.0,1000
9614437,HOUSE,VILLA,635000,1325,As new,1.0,5,0.0,31,0.0,4,0.0,,,,1200
9682074,HOUSE,VILLA,674000,3970,Good,1.0,4,0.0,1,0.0,4,0.0,1,,,1096
9477995,HOUSE,VILLA,695000,2600,To be done up,1.0,7,,,0.0,4,,,,1.0,519
9618040,HOUSE,VILLA,1184500,2900,As new,1.0,4,0.0,,0.0,4,0.0,,,1.0,2578
9562833,HOUSE,VILLA,300000,4347,,1.0,3,0.0,,0.0,4,,,,1.0,638
9717616,HOUSE,VILLA,250000,6940,,,4,0.0,24,0.0,4,0.0,,,,1154
9663592,HOUSE,VILLA,379000,8020,Good,1.0,4,0.0,34,0.0,4,0.0,,,,930
9686852,HOUSE,VILLA,385000,3300,As new,1.0,3,0.0,60,0.0,4,0.0,1,,,1657
9503535,HOUSE,VILLA,399000,1910,To be done up,1.0,3,0.0,,0.0,,,,1.0,1.0,1100
9661945,HOUSE,VILLA,525000,1652,Good,1.0,3,0.0,12,,4,,1,1.0,,509
9398969,HOUSE,VILLA,599000,9080,As new,1.0,5,0.0,,0.0,,1.0,,,,966
